unique_id,y_predicted
uniqueid_913-Kenya,No
uniqueid_914-Kenya,Yes
uniqueid_915-Kenya,No
uniqueid_916-Kenya,No
uniqueid_917-Kenya,No
uniqueid_918-Kenya,No
uniqueid_919-Kenya,No
uniqueid_920-Kenya,No
uniqueid_921-Kenya,No
uniqueid_922-Kenya,No
uniqueid_923-Kenya,No
uniqueid_924-Kenya,Yes
uniqueid_925-Kenya,No
uniqueid_926-Kenya,No
uniqueid_927-Kenya,No
uniqueid_928-Kenya,No
uniqueid_929-Kenya,No
uniqueid_930-Kenya,No
uniqueid_931-Kenya,No
uniqueid_932-Kenya,No
uniqueid_933-Kenya,No
uniqueid_934-Kenya,No
uniqueid_935-Kenya,No
uniqueid_936-Kenya,No
uniqueid_937-Kenya,No
uniqueid_938-Kenya,No
uniqueid_939-Kenya,No
uniqueid_940-Kenya,No
uniqueid_941-Kenya,Yes
uniqueid_942-Kenya,No
uniqueid_943-Kenya,Yes
uniqueid_944-Kenya,No
uniqueid_945-Kenya,Yes
uniqueid_946-Kenya,No
uniqueid_947-Kenya,Yes
uniqueid_948-Kenya,No
uniqueid_949-Kenya,No
uniqueid_950-Kenya,No
uniqueid_951-Kenya,No
uniqueid_952-Kenya,No
uniqueid_953-Kenya,Yes
uniqueid_954-Kenya,No
uniqueid_955-Kenya,No
uniqueid_956-Kenya,Yes
uniqueid_957-Kenya,No
uniqueid_958-Kenya,No
uniqueid_959-Kenya,No
uniqueid_960-Kenya,No
uniqueid_961-Kenya,No
uniqueid_962-Kenya,No
uniqueid_963-Kenya,No
uniqueid_964-Kenya,No
uniqueid_965-Kenya,No
uniqueid_966-Kenya,No
uniqueid_967-Kenya,No
uniqueid_968-Kenya,No
uniqueid_969-Kenya,No
uniqueid_970-Kenya,Yes
uniqueid_971-Kenya,No
uniqueid_972-Kenya,No
uniqueid_973-Kenya,No
uniqueid_974-Kenya,No
uniqueid_975-Kenya,No
uniqueid_976-Kenya,Yes
uniqueid_977-Kenya,No
uniqueid_978-Kenya,Yes
uniqueid_979-Kenya,No
uniqueid_980-Kenya,No
uniqueid_981-Kenya,No
uniqueid_982-Kenya,Yes
uniqueid_983-Kenya,No
uniqueid_984-Kenya,No
uniqueid_985-Kenya,No
uniqueid_986-Kenya,No
uniqueid_987-Kenya,No
uniqueid_988-Kenya,No
uniqueid_989-Kenya,No
uniqueid_990-Kenya,No
uniqueid_991-Kenya,No
uniqueid_992-Kenya,No
uniqueid_993-Kenya,No
uniqueid_994-Kenya,No
uniqueid_995-Kenya,No
uniqueid_996-Kenya,No
uniqueid_997-Kenya,No
uniqueid_998-Kenya,No
uniqueid_999-Kenya,No
uniqueid_1000-Kenya,No
uniqueid_1001-Kenya,Yes
uniqueid_1002-Kenya,No
uniqueid_1003-Kenya,No
uniqueid_1004-Kenya,No
uniqueid_1005-Kenya,Yes
uniqueid_1006-Kenya,No
uniqueid_1007-Kenya,No
uniqueid_1008-Kenya,No
uniqueid_1009-Kenya,No
uniqueid_1010-Kenya,No
uniqueid_1011-Kenya,No
uniqueid_1012-Kenya,No
uniqueid_1013-Kenya,No
uniqueid_1014-Kenya,No
uniqueid_1015-Kenya,No
uniqueid_1016-Kenya,No
uniqueid_1017-Kenya,Yes
uniqueid_1018-Kenya,No
uniqueid_1019-Kenya,No
uniqueid_1020-Kenya,No
uniqueid_1021-Kenya,No
uniqueid_1022-Kenya,No
uniqueid_1023-Kenya,Yes
uniqueid_1024-Kenya,Yes
uniqueid_1025-Kenya,No
uniqueid_1026-Kenya,No
uniqueid_1027-Kenya,No
uniqueid_1028-Kenya,No
uniqueid_1029-Kenya,No
uniqueid_1030-Kenya,No
uniqueid_1031-Kenya,No
uniqueid_1032-Kenya,No
uniqueid_1033-Kenya,No
uniqueid_1034-Kenya,No
uniqueid_1035-Kenya,No
uniqueid_1036-Kenya,No
uniqueid_1037-Kenya,No
uniqueid_1038-Kenya,No
uniqueid_1039-Kenya,No
uniqueid_1040-Kenya,No
uniqueid_1041-Kenya,No
uniqueid_1042-Kenya,No
uniqueid_1043-Kenya,No
uniqueid_1044-Kenya,No
uniqueid_1045-Kenya,No
uniqueid_1046-Kenya,No
uniqueid_1047-Kenya,No
uniqueid_1048-Kenya,Yes
uniqueid_1049-Kenya,Yes
uniqueid_1050-Kenya,No
uniqueid_1051-Kenya,No
uniqueid_1052-Kenya,No
uniqueid_1053-Kenya,No
uniqueid_1054-Kenya,No
uniqueid_1055-Kenya,No
uniqueid_1056-Kenya,No
uniqueid_1057-Kenya,No
uniqueid_1058-Kenya,No
uniqueid_1059-Kenya,No
uniqueid_1060-Kenya,No
uniqueid_1061-Kenya,No
uniqueid_1062-Kenya,No
uniqueid_1063-Kenya,Yes
uniqueid_1064-Kenya,No
uniqueid_1065-Kenya,No
uniqueid_1066-Kenya,No
uniqueid_1067-Kenya,No
uniqueid_1068-Kenya,No
uniqueid_1069-Kenya,Yes
uniqueid_1070-Kenya,No
uniqueid_1071-Kenya,No
uniqueid_1072-Kenya,Yes
uniqueid_1073-Kenya,No
uniqueid_1074-Kenya,No
uniqueid_1075-Kenya,No
uniqueid_1076-Kenya,No
uniqueid_1077-Kenya,No
uniqueid_1078-Kenya,No
uniqueid_1079-Kenya,No
uniqueid_1080-Kenya,No
uniqueid_1081-Kenya,No
uniqueid_1082-Kenya,No
uniqueid_1083-Kenya,No
uniqueid_1084-Kenya,Yes
uniqueid_1085-Kenya,No
uniqueid_1086-Kenya,No
uniqueid_1087-Kenya,No
uniqueid_1088-Kenya,No
uniqueid_1089-Kenya,No
uniqueid_1090-Kenya,No
uniqueid_1091-Kenya,No
uniqueid_1092-Kenya,No
uniqueid_1093-Kenya,Yes
uniqueid_1094-Kenya,Yes
uniqueid_1095-Kenya,No
uniqueid_1096-Kenya,No
uniqueid_1097-Kenya,No
uniqueid_1098-Kenya,No
uniqueid_1099-Kenya,No
uniqueid_1100-Kenya,No
uniqueid_1101-Kenya,No
uniqueid_1102-Kenya,Yes
uniqueid_1103-Kenya,No
uniqueid_1104-Kenya,No
uniqueid_1105-Kenya,No
uniqueid_1106-Kenya,No
uniqueid_1107-Kenya,No
uniqueid_1108-Kenya,No
uniqueid_1109-Kenya,No
uniqueid_1110-Kenya,No
uniqueid_1111-Kenya,Yes
uniqueid_1112-Kenya,No
uniqueid_1113-Kenya,No
uniqueid_1114-Kenya,No
uniqueid_1115-Kenya,No
uniqueid_1116-Kenya,No
uniqueid_1117-Kenya,Yes
uniqueid_1118-Kenya,No
uniqueid_1119-Kenya,No
uniqueid_1120-Kenya,No
uniqueid_1121-Kenya,Yes
uniqueid_1122-Kenya,No
uniqueid_1123-Kenya,Yes
uniqueid_1124-Kenya,No
uniqueid_1125-Kenya,No
uniqueid_1126-Kenya,No
uniqueid_1127-Kenya,No
uniqueid_1128-Kenya,No
uniqueid_1129-Kenya,Yes
uniqueid_1130-Kenya,No
uniqueid_1131-Kenya,No
uniqueid_1132-Kenya,No
uniqueid_1133-Kenya,No
uniqueid_1134-Kenya,No
uniqueid_1135-Kenya,No
uniqueid_1136-Kenya,No
uniqueid_1137-Kenya,No
uniqueid_1138-Kenya,No
uniqueid_1139-Kenya,No
uniqueid_1140-Kenya,No
uniqueid_1141-Kenya,No
uniqueid_1142-Kenya,No
uniqueid_1143-Kenya,No
uniqueid_1144-Kenya,No
uniqueid_1145-Kenya,No
uniqueid_1146-Kenya,Yes
uniqueid_1147-Kenya,Yes
uniqueid_1148-Kenya,No
uniqueid_1149-Kenya,No
uniqueid_1150-Kenya,Yes
uniqueid_1151-Kenya,No
uniqueid_1152-Kenya,No
uniqueid_1153-Kenya,No
uniqueid_1154-Kenya,Yes
uniqueid_1155-Kenya,No
uniqueid_1156-Kenya,No
uniqueid_1157-Kenya,No
uniqueid_1158-Kenya,Yes
uniqueid_1159-Kenya,No
uniqueid_1160-Kenya,No
uniqueid_1161-Kenya,No
uniqueid_1162-Kenya,No
uniqueid_1163-Kenya,No
uniqueid_1164-Kenya,No
uniqueid_1165-Kenya,No
uniqueid_1166-Kenya,No
uniqueid_1167-Kenya,No
uniqueid_1168-Kenya,No
uniqueid_1169-Kenya,Yes
uniqueid_1170-Kenya,No
uniqueid_1171-Kenya,No
uniqueid_1172-Kenya,Yes
uniqueid_1173-Kenya,Yes
uniqueid_1174-Kenya,No
uniqueid_1175-Kenya,No
uniqueid_1176-Kenya,Yes
uniqueid_1177-Kenya,Yes
uniqueid_1178-Kenya,No
uniqueid_1179-Kenya,No
uniqueid_1180-Kenya,No
uniqueid_1181-Kenya,No
uniqueid_1182-Kenya,Yes
uniqueid_1183-Kenya,No
uniqueid_1184-Kenya,No
uniqueid_1185-Kenya,No
uniqueid_1186-Kenya,No
uniqueid_1187-Kenya,Yes
uniqueid_1188-Kenya,No
uniqueid_1189-Kenya,No
uniqueid_1190-Kenya,Yes
uniqueid_1191-Kenya,No
uniqueid_1192-Kenya,Yes
uniqueid_1193-Kenya,Yes
uniqueid_1194-Kenya,No
uniqueid_1195-Kenya,Yes
uniqueid_1196-Kenya,No
uniqueid_1197-Kenya,No
uniqueid_1198-Kenya,No
uniqueid_1199-Kenya,No
uniqueid_1200-Kenya,No
uniqueid_1201-Kenya,No
uniqueid_1202-Kenya,Yes
uniqueid_1203-Kenya,No
uniqueid_1204-Kenya,No
uniqueid_1205-Kenya,No
uniqueid_1206-Kenya,No
uniqueid_1207-Kenya,No
uniqueid_1208-Kenya,No
uniqueid_1209-Kenya,No
uniqueid_1210-Kenya,No
uniqueid_1211-Kenya,No
uniqueid_1212-Kenya,Yes
uniqueid_1213-Kenya,No
uniqueid_1214-Kenya,No
uniqueid_1215-Kenya,No
uniqueid_1216-Kenya,No
uniqueid_1217-Kenya,No
uniqueid_1218-Kenya,Yes
uniqueid_1219-Kenya,No
uniqueid_1220-Kenya,Yes
uniqueid_1221-Kenya,No
uniqueid_1222-Kenya,No
uniqueid_1223-Kenya,No
uniqueid_1224-Kenya,No
uniqueid_1225-Kenya,No
uniqueid_1226-Kenya,No
uniqueid_1227-Kenya,No
uniqueid_1228-Kenya,Yes
uniqueid_1229-Kenya,No
uniqueid_1230-Kenya,No
uniqueid_1231-Kenya,No
uniqueid_1232-Kenya,No
uniqueid_1233-Kenya,No
uniqueid_1234-Kenya,No
uniqueid_1235-Kenya,Yes
uniqueid_1236-Kenya,No
uniqueid_1237-Kenya,No
uniqueid_1238-Kenya,No
uniqueid_1239-Kenya,No
uniqueid_1240-Kenya,No
uniqueid_1241-Kenya,No
uniqueid_1242-Kenya,No
uniqueid_1243-Kenya,No
uniqueid_1244-Kenya,No
uniqueid_1245-Kenya,No
uniqueid_1246-Kenya,No
uniqueid_1247-Kenya,No
uniqueid_1248-Kenya,No
uniqueid_1249-Kenya,Yes
uniqueid_1250-Kenya,No
uniqueid_1251-Kenya,No
uniqueid_1252-Kenya,No
uniqueid_1253-Kenya,No
uniqueid_1254-Kenya,No
uniqueid_1255-Kenya,No
uniqueid_1256-Kenya,No
uniqueid_1257-Kenya,No
uniqueid_1258-Kenya,No
uniqueid_1259-Kenya,No
uniqueid_1260-Kenya,Yes
uniqueid_1261-Kenya,No
uniqueid_1262-Kenya,No
uniqueid_1263-Kenya,No
uniqueid_1264-Kenya,No
uniqueid_1265-Kenya,No
uniqueid_1266-Kenya,No
uniqueid_1267-Kenya,No
uniqueid_1268-Kenya,No
uniqueid_1269-Kenya,No
uniqueid_1270-Kenya,Yes
uniqueid_1271-Kenya,No
uniqueid_1272-Kenya,No
uniqueid_1273-Kenya,No
uniqueid_1274-Kenya,Yes
uniqueid_1275-Kenya,No
uniqueid_1276-Kenya,No
uniqueid_1277-Kenya,No
uniqueid_1278-Kenya,No
uniqueid_1279-Kenya,No
uniqueid_1280-Kenya,No
uniqueid_1281-Kenya,No
uniqueid_1282-Kenya,Yes
uniqueid_1283-Kenya,No
uniqueid_1284-Kenya,No
uniqueid_1285-Kenya,No
uniqueid_1286-Kenya,Yes
uniqueid_1287-Kenya,Yes
uniqueid_1288-Kenya,No
uniqueid_1289-Kenya,No
uniqueid_1290-Kenya,No
uniqueid_1291-Kenya,No
uniqueid_1292-Kenya,Yes
uniqueid_1293-Kenya,Yes
uniqueid_1294-Kenya,No
uniqueid_1295-Kenya,No
uniqueid_1296-Kenya,No
uniqueid_1297-Kenya,Yes
uniqueid_1298-Kenya,No
uniqueid_1299-Kenya,No
uniqueid_1300-Kenya,No
uniqueid_1301-Kenya,Yes
uniqueid_1302-Kenya,No
uniqueid_1303-Kenya,No
uniqueid_1304-Kenya,No
uniqueid_1305-Kenya,No
uniqueid_1306-Kenya,Yes
uniqueid_1307-Kenya,No
uniqueid_1308-Kenya,No
uniqueid_1309-Kenya,No
uniqueid_1310-Kenya,Yes
uniqueid_1311-Kenya,No
uniqueid_1312-Kenya,No
uniqueid_1313-Kenya,No
uniqueid_1314-Kenya,No
uniqueid_1315-Kenya,No
uniqueid_1316-Kenya,No
uniqueid_1317-Kenya,No
uniqueid_1318-Kenya,No
uniqueid_1319-Kenya,No
uniqueid_1320-Kenya,No
uniqueid_1321-Kenya,No
uniqueid_1322-Kenya,No
uniqueid_1323-Kenya,No
uniqueid_1324-Kenya,No
uniqueid_1325-Kenya,No
uniqueid_1326-Kenya,No
uniqueid_1327-Kenya,Yes
uniqueid_1328-Kenya,No
uniqueid_1329-Kenya,No
uniqueid_1330-Kenya,No
uniqueid_1331-Kenya,No
uniqueid_1332-Kenya,No
uniqueid_1333-Kenya,No
uniqueid_1334-Kenya,No
uniqueid_1335-Kenya,No
uniqueid_1336-Kenya,No
uniqueid_1337-Kenya,No
uniqueid_1338-Kenya,Yes
uniqueid_1339-Kenya,Yes
uniqueid_1340-Kenya,No
uniqueid_1341-Kenya,Yes
uniqueid_1342-Kenya,No
uniqueid_1343-Kenya,Yes
uniqueid_1344-Kenya,No
uniqueid_1345-Kenya,No
uniqueid_1346-Kenya,No
uniqueid_1347-Kenya,No
uniqueid_1348-Kenya,No
uniqueid_1349-Kenya,No
uniqueid_1350-Kenya,No
uniqueid_1351-Kenya,No
uniqueid_1352-Kenya,No
uniqueid_1353-Kenya,Yes
uniqueid_1354-Kenya,No
uniqueid_1355-Kenya,No
uniqueid_1356-Kenya,No
uniqueid_1357-Kenya,Yes
uniqueid_1358-Kenya,Yes
uniqueid_1359-Kenya,No
uniqueid_1360-Kenya,No
uniqueid_1361-Kenya,No
uniqueid_1362-Kenya,No
uniqueid_1363-Kenya,Yes
uniqueid_1364-Kenya,Yes
uniqueid_1365-Kenya,No
uniqueid_1366-Kenya,No
uniqueid_1367-Kenya,Yes
uniqueid_1368-Kenya,No
uniqueid_1369-Kenya,No
uniqueid_1370-Kenya,No
uniqueid_1371-Kenya,No
uniqueid_1372-Kenya,No
uniqueid_1373-Kenya,No
uniqueid_1374-Kenya,Yes
uniqueid_1375-Kenya,No
uniqueid_1376-Kenya,No
uniqueid_1377-Kenya,No
uniqueid_1378-Kenya,Yes
uniqueid_1379-Kenya,No
uniqueid_1380-Kenya,No
uniqueid_1381-Kenya,No
uniqueid_1382-Kenya,No
uniqueid_1383-Kenya,No
uniqueid_1384-Kenya,No
uniqueid_1385-Kenya,No
uniqueid_1386-Kenya,No
uniqueid_1387-Kenya,No
uniqueid_1388-Kenya,No
uniqueid_1389-Kenya,No
uniqueid_1390-Kenya,No
uniqueid_1391-Kenya,No
uniqueid_1392-Kenya,No
uniqueid_1393-Kenya,No
uniqueid_1394-Kenya,No
uniqueid_1395-Kenya,Yes
uniqueid_1396-Kenya,No
uniqueid_1397-Kenya,No
uniqueid_1398-Kenya,No
uniqueid_1399-Kenya,Yes
uniqueid_1400-Kenya,No
uniqueid_1401-Kenya,Yes
uniqueid_1402-Kenya,No
uniqueid_1403-Kenya,No
uniqueid_1404-Kenya,No
uniqueid_1405-Kenya,No
uniqueid_1406-Kenya,Yes
uniqueid_1407-Kenya,No
uniqueid_1408-Kenya,Yes
uniqueid_1409-Kenya,No
uniqueid_1410-Kenya,No
uniqueid_1411-Kenya,No
uniqueid_1412-Kenya,No
uniqueid_1413-Kenya,No
uniqueid_1414-Kenya,Yes
uniqueid_1415-Kenya,No
uniqueid_1416-Kenya,No
uniqueid_1417-Kenya,No
uniqueid_1418-Kenya,No
uniqueid_1419-Kenya,Yes
uniqueid_1420-Kenya,No
uniqueid_1421-Kenya,No
uniqueid_1422-Kenya,Yes
uniqueid_1423-Kenya,No
uniqueid_1424-Kenya,No
uniqueid_1425-Kenya,No
uniqueid_1426-Kenya,No
uniqueid_1427-Kenya,No
uniqueid_1428-Kenya,Yes
uniqueid_1429-Kenya,Yes
uniqueid_1430-Kenya,No
uniqueid_1431-Kenya,No
uniqueid_1432-Kenya,No
uniqueid_1433-Kenya,No
uniqueid_1434-Kenya,No
uniqueid_1435-Kenya,No
uniqueid_1436-Kenya,No
uniqueid_1437-Kenya,No
uniqueid_1438-Kenya,No
uniqueid_1439-Kenya,Yes
uniqueid_1440-Kenya,No
uniqueid_1441-Kenya,No
uniqueid_1442-Kenya,No
uniqueid_1443-Kenya,No
uniqueid_1444-Kenya,Yes
uniqueid_1445-Kenya,No
uniqueid_1446-Kenya,No
uniqueid_1447-Kenya,No
uniqueid_1448-Kenya,No
uniqueid_1449-Kenya,No
uniqueid_1450-Kenya,No
uniqueid_1451-Kenya,No
uniqueid_1452-Kenya,No
uniqueid_1453-Kenya,No
uniqueid_1454-Kenya,Yes
uniqueid_1455-Kenya,Yes
uniqueid_1456-Kenya,No
uniqueid_1457-Kenya,No
uniqueid_1458-Kenya,Yes
uniqueid_1459-Kenya,No
uniqueid_1460-Kenya,No
uniqueid_1461-Kenya,No
uniqueid_1462-Kenya,Yes
uniqueid_1463-Kenya,No
uniqueid_1464-Kenya,No
uniqueid_1465-Kenya,No
uniqueid_1466-Kenya,No
uniqueid_1467-Kenya,No
uniqueid_1468-Kenya,No
uniqueid_1469-Kenya,No
uniqueid_1470-Kenya,No
uniqueid_1471-Kenya,No
uniqueid_1472-Kenya,No
uniqueid_1473-Kenya,No
uniqueid_1474-Kenya,No
uniqueid_1475-Kenya,No
uniqueid_1476-Kenya,No
uniqueid_1477-Kenya,No
uniqueid_1478-Kenya,No
uniqueid_1479-Kenya,No
uniqueid_1480-Kenya,Yes
uniqueid_1481-Kenya,Yes
uniqueid_1482-Kenya,No
uniqueid_1483-Kenya,No
uniqueid_1484-Kenya,No
uniqueid_1485-Kenya,No
uniqueid_1486-Kenya,No
uniqueid_1487-Kenya,No
uniqueid_1488-Kenya,No
uniqueid_1489-Kenya,No
uniqueid_1490-Kenya,No
uniqueid_1491-Kenya,No
uniqueid_1492-Kenya,Yes
uniqueid_1493-Kenya,No
uniqueid_1494-Kenya,No
uniqueid_1495-Kenya,No
uniqueid_1496-Kenya,No
uniqueid_1497-Kenya,No
uniqueid_1498-Kenya,No
uniqueid_1499-Kenya,No
uniqueid_1500-Kenya,No
uniqueid_1501-Kenya,No
uniqueid_1502-Kenya,No
uniqueid_1503-Kenya,No
uniqueid_1504-Kenya,No
uniqueid_1505-Kenya,Yes
uniqueid_1506-Kenya,No
uniqueid_1507-Kenya,No
uniqueid_1508-Kenya,No
uniqueid_1509-Kenya,No
uniqueid_1510-Kenya,No
uniqueid_1511-Kenya,No
uniqueid_1512-Kenya,No
uniqueid_1513-Kenya,No
uniqueid_1514-Kenya,No
uniqueid_1515-Kenya,No
uniqueid_1516-Kenya,No
uniqueid_1517-Kenya,No
uniqueid_1518-Kenya,No
uniqueid_1519-Kenya,Yes
uniqueid_1520-Kenya,Yes
uniqueid_1521-Kenya,No
uniqueid_1522-Kenya,No
uniqueid_1523-Kenya,No
uniqueid_1524-Kenya,No
uniqueid_1525-Kenya,Yes
uniqueid_1526-Kenya,No
uniqueid_1527-Kenya,No
uniqueid_1528-Kenya,No
uniqueid_1529-Kenya,No
uniqueid_1530-Kenya,No
uniqueid_1531-Kenya,No
uniqueid_1532-Kenya,No
uniqueid_1533-Kenya,No
uniqueid_1534-Kenya,No
uniqueid_1535-Kenya,No
uniqueid_1536-Kenya,Yes
uniqueid_1537-Kenya,No
uniqueid_1538-Kenya,No
uniqueid_1539-Kenya,Yes
uniqueid_1540-Kenya,No
uniqueid_1541-Kenya,Yes
uniqueid_1542-Kenya,No
uniqueid_1543-Kenya,No
uniqueid_1544-Kenya,No
uniqueid_1545-Kenya,Yes
uniqueid_1546-Kenya,No
uniqueid_1547-Kenya,No
uniqueid_1548-Kenya,Yes
uniqueid_1549-Kenya,No
uniqueid_1550-Kenya,No
uniqueid_1551-Kenya,No
uniqueid_1552-Kenya,No
uniqueid_1553-Kenya,No
uniqueid_1554-Kenya,No
uniqueid_1555-Kenya,No
uniqueid_1556-Kenya,No
uniqueid_1557-Kenya,Yes
uniqueid_1558-Kenya,No
uniqueid_1559-Kenya,No
uniqueid_1560-Kenya,No
uniqueid_1561-Kenya,No
uniqueid_1562-Kenya,No
uniqueid_1563-Kenya,Yes
uniqueid_1564-Kenya,No
uniqueid_1565-Kenya,No
uniqueid_1566-Kenya,No
uniqueid_1567-Kenya,No
uniqueid_1568-Kenya,No
uniqueid_1569-Kenya,Yes
uniqueid_1570-Kenya,No
uniqueid_1571-Kenya,Yes
uniqueid_1572-Kenya,No
uniqueid_1573-Kenya,No
uniqueid_1574-Kenya,No
uniqueid_1575-Kenya,No
uniqueid_1576-Kenya,No
uniqueid_1577-Kenya,No
uniqueid_1578-Kenya,No
uniqueid_1579-Kenya,No
uniqueid_1580-Kenya,No
uniqueid_1581-Kenya,No
uniqueid_1582-Kenya,Yes
uniqueid_1583-Kenya,No
uniqueid_1584-Kenya,No
uniqueid_1585-Kenya,No
uniqueid_1586-Kenya,No
uniqueid_1587-Kenya,No
uniqueid_1588-Kenya,No
uniqueid_1589-Kenya,No
uniqueid_1590-Kenya,No
uniqueid_1591-Kenya,No
uniqueid_1592-Kenya,No
uniqueid_1593-Kenya,No
uniqueid_1594-Kenya,No
uniqueid_1595-Kenya,No
uniqueid_1596-Kenya,No
uniqueid_1597-Kenya,No
uniqueid_1598-Kenya,No
uniqueid_1599-Kenya,No
uniqueid_1600-Kenya,No
uniqueid_1601-Kenya,Yes
uniqueid_1602-Kenya,No
uniqueid_1603-Kenya,Yes
uniqueid_1604-Kenya,Yes
uniqueid_1605-Kenya,No
uniqueid_1606-Kenya,No
uniqueid_1607-Kenya,Yes
uniqueid_1608-Kenya,No
uniqueid_1609-Kenya,No
uniqueid_1610-Kenya,No
uniqueid_1611-Kenya,No
uniqueid_1612-Kenya,Yes
uniqueid_1613-Kenya,No
uniqueid_1614-Kenya,No
uniqueid_1615-Kenya,Yes
uniqueid_1616-Kenya,No
uniqueid_1617-Kenya,Yes
uniqueid_1618-Kenya,No
uniqueid_1619-Kenya,No
uniqueid_1620-Kenya,No
uniqueid_1621-Kenya,No
uniqueid_1622-Kenya,No
uniqueid_1623-Kenya,No
uniqueid_1624-Kenya,No
uniqueid_1625-Kenya,No
uniqueid_1626-Kenya,No
uniqueid_1627-Kenya,No
uniqueid_1628-Kenya,No
uniqueid_1629-Kenya,No
uniqueid_1630-Kenya,No
uniqueid_1631-Kenya,No
uniqueid_1632-Kenya,No
uniqueid_1633-Kenya,No
uniqueid_1634-Kenya,Yes
uniqueid_1635-Kenya,No
uniqueid_1636-Kenya,No
uniqueid_1637-Kenya,No
uniqueid_1638-Kenya,No
uniqueid_1639-Kenya,Yes
uniqueid_1640-Kenya,No
uniqueid_1641-Kenya,No
uniqueid_1642-Kenya,Yes
uniqueid_1643-Kenya,Yes
uniqueid_1644-Kenya,No
uniqueid_1645-Kenya,No
uniqueid_1646-Kenya,No
uniqueid_1647-Kenya,No
uniqueid_1648-Kenya,Yes
uniqueid_1649-Kenya,No
uniqueid_1650-Kenya,No
uniqueid_1651-Kenya,No
uniqueid_1652-Kenya,No
uniqueid_1653-Kenya,No
uniqueid_1654-Kenya,No
uniqueid_1655-Kenya,No
uniqueid_1656-Kenya,No
uniqueid_1657-Kenya,No
uniqueid_1658-Kenya,Yes
uniqueid_1659-Kenya,No
uniqueid_1660-Kenya,No
uniqueid_1661-Kenya,Yes
uniqueid_1662-Kenya,No
uniqueid_1663-Kenya,No
uniqueid_1664-Kenya,No
uniqueid_1665-Kenya,No
uniqueid_1666-Kenya,No
uniqueid_1667-Kenya,No
uniqueid_1668-Kenya,No
uniqueid_1669-Kenya,No
uniqueid_1670-Kenya,No
uniqueid_1671-Kenya,No
uniqueid_1672-Kenya,No
uniqueid_1673-Kenya,No
uniqueid_1674-Kenya,No
uniqueid_1675-Kenya,No
uniqueid_1676-Kenya,No
uniqueid_1677-Kenya,No
uniqueid_1678-Kenya,No
uniqueid_1679-Kenya,Yes
uniqueid_1680-Kenya,No
uniqueid_1681-Kenya,Yes
uniqueid_1682-Kenya,Yes
uniqueid_1683-Kenya,Yes
uniqueid_1684-Kenya,No
uniqueid_1685-Kenya,Yes
uniqueid_1686-Kenya,Yes
uniqueid_1687-Kenya,No
uniqueid_1688-Kenya,No
uniqueid_1689-Kenya,Yes
uniqueid_1690-Kenya,No
uniqueid_1691-Kenya,Yes
uniqueid_1692-Kenya,No
uniqueid_1693-Kenya,No
uniqueid_1694-Kenya,No
uniqueid_1695-Kenya,No
uniqueid_1696-Kenya,No
uniqueid_1697-Kenya,No
uniqueid_1698-Kenya,No
uniqueid_1699-Kenya,No
uniqueid_1700-Kenya,Yes
uniqueid_1701-Kenya,No
uniqueid_1702-Kenya,No
uniqueid_1703-Kenya,No
uniqueid_1704-Kenya,No
uniqueid_1705-Kenya,No
uniqueid_1706-Kenya,No
uniqueid_1707-Kenya,No
uniqueid_1708-Kenya,No
uniqueid_1709-Kenya,No
uniqueid_1710-Kenya,Yes
uniqueid_1711-Kenya,No
uniqueid_1712-Kenya,No
uniqueid_1713-Kenya,No
uniqueid_1714-Kenya,No
uniqueid_1715-Kenya,No
uniqueid_1716-Kenya,No
uniqueid_1717-Kenya,No
uniqueid_1718-Kenya,Yes
uniqueid_1719-Kenya,No
uniqueid_1720-Kenya,Yes
uniqueid_1721-Kenya,No
uniqueid_1722-Kenya,No
uniqueid_1723-Kenya,No
uniqueid_1724-Kenya,No
uniqueid_1725-Kenya,No
uniqueid_1726-Kenya,No
uniqueid_1727-Kenya,No
uniqueid_1728-Kenya,No
uniqueid_1729-Kenya,No
uniqueid_1730-Kenya,No
uniqueid_1731-Kenya,No
uniqueid_1732-Kenya,No
uniqueid_1733-Kenya,No
uniqueid_1734-Kenya,No
uniqueid_1735-Kenya,No
uniqueid_1736-Kenya,No
uniqueid_1737-Kenya,No
uniqueid_1738-Kenya,No
uniqueid_1739-Kenya,No
uniqueid_1740-Kenya,No
uniqueid_1741-Kenya,No
uniqueid_1742-Kenya,No
uniqueid_1743-Kenya,No
uniqueid_1744-Kenya,No
uniqueid_1745-Kenya,No
uniqueid_1746-Kenya,No
uniqueid_1747-Kenya,No
uniqueid_1748-Kenya,Yes
uniqueid_1749-Kenya,No
uniqueid_1750-Kenya,No
uniqueid_1751-Kenya,No
uniqueid_1752-Kenya,Yes
uniqueid_1753-Kenya,No
uniqueid_1754-Kenya,No
uniqueid_1755-Kenya,No
uniqueid_1756-Kenya,No
uniqueid_1757-Kenya,No
uniqueid_1758-Kenya,No
uniqueid_1759-Kenya,No
uniqueid_1760-Kenya,No
uniqueid_1761-Kenya,No
uniqueid_1762-Kenya,No
uniqueid_1763-Kenya,No
uniqueid_1764-Kenya,Yes
uniqueid_1765-Kenya,No
uniqueid_1766-Kenya,No
uniqueid_1767-Kenya,No
uniqueid_1768-Kenya,No
uniqueid_1769-Kenya,No
uniqueid_1770-Kenya,No
uniqueid_1771-Kenya,Yes
uniqueid_1772-Kenya,No
uniqueid_1773-Kenya,No
uniqueid_1774-Kenya,No
